1,ALGEBRA LINEAR (1200260),60,24T45
1,ALGEBRA LINEAR (1200260),60,25T12
1,ALGEBRA LINEAR (1200260),60,2M12 4M34
1,ALGEBRA LINEAR (1200260),60,2M45 4M23
1,ALGEBRA LINEAR (1200260),60,2N12 5N34
1,ALGEBRA LINEAR (1200260),60,2N34 6N12
1,ALGEBRA LINEAR (1200260),60,2T12 4T34
1,ALGEBRA LINEAR (1200260),60,2T34 4T12
1,ALGEBRA LINEAR (1200260),60,2T45 6T23
1,ALGEBRA LINEAR (1200260),60,34T23
1,ALGEBRA LINEAR (1200260),60,3T23 5T45
1,ALGEBRA LINEAR (1200260),60,46M45
1,ALGEBRA LINEAR PARA LICENCIATURA,60,67M12
1,ALGEBRA LINEAR PARA LICENCIATURA,60,6T12 7T34
1,ALGORITMOS,60,24T45
1,ALGORITMOS,60,46N12
1,ALGORITMOS,60,4N1234
1,ALGORITMOS E ESTRUTURA DE DADOS II,60,67T34
1,ALGORITMOS E ESTRUTURAS DE DADOS I,60,23T23
1,ALGORITMOS E ESTRUTURAS DE DADOS I,60,2M23  3T23
1,ALGORITMOS E ESTRUTURAS DE DADOS I,60,2M45 3M23
1,ALGORITMOS E ESTRUTURAS DE DADOS I,60,2T123 3T1
1,ALGORITMOS E ESTRUTURAS DE DADOS I,60,2T23 3T45
1,ALGORITMOS E ESTRUTURAS DE DADOS I,60,2T23 4T45
1,ALGORITMOS E ESTRUTURAS DE DADOS II,60,24T23
1,ALGORITMOS E ESTRUTURAS DE DADOS II,60,3M23  2T23
1,ALGORITMOS E PROGRAMACAO I,60,2N12 4N34
1,ALGORITMOS E PROGRAMACAO I,60,2N34 3N12
1,ALGORITMOS E PROGRAMACAO I,60,2T45 4T23
1,ALGORITMOS E PROGRAMACAO I,60,34M23
1,ALGORITMOS E PROGRAMACAO I,60,34T23
1,ALGORITMOS E PROGRAMACAO I,60,3T45 5T12
1,ALGORITMOS E PROGRAMACAO I,60,45M23
1,ALGORITMOS E PROGRAMACAO I,60,46M45
1,ALGORITMOS E PROGRAMACAO I,60,4M45 5M23
1,ALGORITMOS E PROGRAMACAO III,60,23N34
1,ALGORITMOS E PROGRAMACAO III,60,35N12
1,ALGORITMOS E PROGRAMACAO III,60,3N12 6N34
1,ALGORITMOS E PROGRAMACAO III,60,3T23 5T45
1,ALIMENTOS, AMBIENTE E SOCIEDADE,60,3M2345
1,ALIMENTOS E ALIMENTACAO DE RUMINANTES,60,2M1234
1,ALIMENTOS E ALIMENTACAO DE RUMINANTES,60,2M45  2T12
1,ALIMENTOS E ALIMENTACAO DOS ANIMAIS DOMESTICOS,60,6M45 5M34
1,ALIM.E NUT.DE ORGANISMOS AQUATICOS (1200205),60,46M45
1,ALVENARIA ESTRUTURAL,60,34T45
1,ALVENARIA ESTRUTURAL,60,35M23
1,ALVENARIA ESTRUTURAL,60,4M34 5M12
1,ALVENARIA ESTRUTURAL,60,4N1234
1,ALVENARIA ESTRUTURAL,60,4T3 6T123
1,ALVENARIA ESTRUTURAL,60,5M23 6M45
1,AMBIENCIAS EM INSTALACOES AGRICOLAS (1200451),60,35M34
1,AMBIENTE, EDUCACAO E GESTAO,60,5T2345
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,24M34
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,25N34
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,25T45
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,2M23 5M45
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,34N12
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,34T12
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,3M12 5M34
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,3M23 5M45
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,3M45 6M23
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,3T12 6T34
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,46M12
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,46N12
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,4M23 6M45
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,4M45 6M23
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,4N12 6N34
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,4T45 6T23
1,AMBIENTE ENERGIA E SOCIEDADE (1200340),60,5M23 6M45
1,AMBIENTE, TECNOLOGIA E SOCIEDADE,60,5T2345
1,AMBIENTE, TECNOLOGIA E SOCIEDADE,60,6M1234
1,ANALISE DAS DEMONSTRACOES CONTABEIS,60,34N34
1,ANALISE DAS DEMONSTRACOES CONTABEIS,60,46N12
1,ANALISE DAS DEMONSTRACOES CONTABEIS,60,4N12 6N34
1,ANALISE DE ALGORITMOS,60,25N34
1,ANALISE DE ALGORITMOS,60,2T54 4T45
1,ANALISE DE ALGORITMOS,60,4T2345
1,ANALISE DE ALGORITMOS,60,4T23 6T45
1,ANALISE DE ALGORITMOS,60,7M1234
1,ANALISE DE ALGORITMOS,60,7N1234
1,ANALISE DE ALGORITMOS,60,7T2345
1,ANALISE DE ALIMENTOS,30,5T23
1,ANALISE DE ALIMENTOS,60,4T45 5T23
1,ANALISE DE CRESCIMENTO DE PLANTAS,60,4M1234
1,ANALISE DE CUSTOS,60,2N34 4N12
1,ANALISE DE CUSTOS,60,45N34
1,ANALISE DE CUSTOS,60,46N12
1,ANALISE DE CUSTOS,60,4N34 6N12
1,ANALISE DE CUSTOS,60,5N1234
1,ANALISE DE CUSTOS,60,5T2345
1,ANALISE DE CUSTOS,60,7M1234
1,ANALISE DE RISCOS E GEST.DE INVESTIMENTO (1200794),60,46N12
1,ANALISE DE SEMENTES,60,5M2345
1,ANALISE DE SISTEMA DE POTENCIA (1200356),60,24N34
1,ANALISE DE SISTEMAS DE ENERGIA,60,56M12
1,ANALISE DE SISTEMAS DE ENERGIA,60,5T2345
1,ANALISE DE SISTEMAS DE POTENCIA,60,24N34
1,ANALISE DE SISTEMAS DE POTENCIA,60,2N12 4N34
1,ANALISE DE SISTEMAS DE POTENCIA,60,2N34 4N12
1,ANALISE DO DISCURSO,60,2N1234
1,ANALISE DO DISCURSO,60,4N1234
1,ANALISE E AVALIACAO DE ALIMENTOS,60,4M45  4T12
1,ANALISE E EXPRESSAO TEXTUAIS,60,4M1234
1,ANALISE E EXPRESSAO TEXTUAIS,60,4M1423
1,ANALISE E EXPRESSAO TEXTUAIS,60,4M34 5M12
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,24M23
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,25M45
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,25T34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2M1234
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2M12 4M34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2M2345
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2M45 3M23
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2T12 4T34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2T12 5T34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2T23 4T45
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2T23 5T45
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2T45 4T23
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,2T45 5T23
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,3M12 5M34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,3M2345
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,3M23 6M45
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,3M45 6M23
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,3N12 6N34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,46M23
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,4T12 6T34
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,4T34 6T12
1,ANALISE E EXPRESSAO TEXTUAL (1200536),60,5M2345
1,ANALISE E EXPRESSAO TEXTUAL,60,2M23 3M45
1,ANALISE E EXPRESSAO TEXTUAL,60,3M2345
1,ANALISE E PROJETO DE SISTEMAS (1200783),60,67M12
1,ANALISE E PROJETO DE SISTEMAS (1200783),60,7T1234
1,ANALISE E PROJETO DE SISTEMAS,60,25N12
1,ANALISE E PROJETO DE SISTEMAS,60,3N1234
1,ANALISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS,60,24M45
1,ANALISE E PROJETO DE SISTEMAS ORIENTADOS A OBJETOS,60,2M45 3M23
1,ANALISE MACROECONOMICA,60,24N34
1,ANALISE MACROECONOMICA,60,34N12
1,ANALISE MACROECONOMICA,60,7M1234
1,ANALISE REAL (1206003),60,6N1234
1,ANALISE REAL (1206003),60,7M123  6N4
1,ANALISE REAL (1206003),60,7T2345
1,ANALISE SENSORIAL DE ALIMENTOS DE ORIGEM ANIMAL,60,6T1234
1,ANALISES QUIMICAS, INSTRUMENTAIS E SENSORIAIS DE ALIMENTOS,30,7M12345  7T12345  6N01234
1,ANATOMIA DOS ANIMAIS DOMESTICOS (1200054),75,2M45 5M123
1,ANATOMIA E FISIOLOGIA ANIMAL (1206009),60,67T12
1,ANATOMIA E MORFOLOGIA VEGETAL (1200699),60,2T23 5T12
1,ANATOMIA RADIOLOGICA E ULTRASSONOGRAFICA,45,2T12345  2N1234
1,ANATOMIA RADIOLOGICA E ULTRASSONOGRAFICA,45,7M12345
1,ANESTESIOLOGIA,30,4N234
1,ANESTESIOLOGIA,30,6M45  6T1
1,ANESTESIOLOGIA,30,6T234
1,ANIMAIS SILVESTRES (1200118),45,2T123
1,ANTENAS,60,2T2345
1,ANTENAS,60,5M2345
1,ANTENAS E PROPAGACAO,60,24M34
1,ANTROPOLOGIA E EDUCACAO,60,3N12 5N34
1,ANTROPOLOGIA E EDUCACAO,60,3N12 6N34
1,ANTROPOLOGIA E SAÚDE,60,2N1234
1,ANTROPOLOGIA E SAÚDE,60,4N1234
1,APICULTURA AVANCADA,60,3M2345
1,APRENDIZADO DE MAQUINA,60,7M2345
1,APRENDIZAGEM  DE MAQUINAS,60,5M12  6T45
1,APRENDIZAGEM  DE MAQUINAS,60,5M2345
1,AQUICULTURA GERAL,60,35M34
1,AQUICULTURA GERAL,60,35M45
1,ARBITRAGEM E MEDIACAO,60,2T2345
1,ARBITRAGEM E MEDIACAO,60,3N1234
1,ARBITRAGEM E MEDIACAO,60,3T2345
1,ARBITRAGEM E MEDIACAO,60,6N1234
1,ARBORIZACAO E PAISAGISMO,45,2T234
1,AR CONDICIONADO,45,3M123
1,AR CONDICIONADO,60,6T2345
1,ARMAZENAMENTO DE PRODUTOS AGRICOLAS,60,24M45
1,ARMAZENAMENTO DE PRODUTOS AGRICOLAS,60,25M12
1,ARMAZENAMENTO DE PRODUTOS AGRICOLAS,60,35M12
1,ARMAZENAMENTO DE PRODUTOS AGRICOLAS,60,35M23
1,ARMAZENAMENTO DE PRODUTOS AGRICOLAS,60,5M12  5T23
1,ARQUITETURA DE COMPUTADORES (1200269),60,67M34
1,ARQUITETURA DE COMPUTADORES (1200269),60,67T34
1,ARQUITETURA DE COMPUTADORES,60,5T1234
1,ARQUITETURA DE COMPUTADORES,60,5T2345
1,ARQUITETURA DE INTERIORES I,60,2T2345
1,ARQUITETURA DE INTERIORES I,60,3M2345
1,ARQUITETURA DE INTERIORES I,60,6T2345
1,ARQUITETURA DE INTERIORES II,60,5T2345
1,ARQUITETURA DE SOFTWARE,60,4T23 5T45
1,ARQUITETURA E ORGANIZACAO DE COMPUTADORES,60,46T23
1,ARQUITETURA E ORGANIZACAO DE COMPUTADORES,60,46T45
1,ARQUITETURA E ORGANIZACAO DE COMPUTADORES,60,56M45
1,ARQUITETURA E ORGANIZACAO DE COMPUTADORES,60,5M23  4T23
1,ARQUITETURA E ORGANIZ.DE COMPUTADORES (1200508),60,3T23 5T45
1,ARQUITETURA E ORGANIZ.DE COMPUTADORES (1200508),60,4N34 5N12
1,ARQUITETURA E ORGANIZ.DE COMPUTADORES (1200508),60,56T23
1,ARQUITETURA E ORGANIZ.DE COMPUTADORES (1200508),60,56T45
1,ARQUITETURA E ORGANIZ.DE COMPUTADORES (1200508),60,5M23  4T23
1,ARRANJOS PRODUTIVOS ORGANIZACIONAIS (1200765),60,25N34
1,ARRANJOS PRODUTIVOS ORGANIZACIONAIS (1200765),60,4T2345
1,ARRANJOS PRODUTIVOS ORGANIZACIONAIS,30,5T23
1,ASPECTOS PSICOLOGICOS DO TRABALHO,30,2M23
1,ASPECTOS PSICOLOGICOS DO TRABALHO,30,5M45
1,ASPECTOS PSICOLOGICOS DO TRABALHO,30,5T45
1,ATIVIDADES EXPERIMENTAIS PARA O ENSINO MEDIO E FUNDAMENTAL,60,6M45  6T12
1,AUDITORIA E SEGURANCA DOS SISTEMAS DE INFORMACAO,60,56N34
1,AUDITORIA I,60,3N12 4N34
1,AUDITORIA I,60,46N12
1,AUDITORIA I,60,4N12 6N34
1,AUDITORIA I,60,56N34
1,AUDITORIA I,60,5N12 6N34
1,AUDITORIA II,60,23N12
1,AUDITORIA II,60,2M2345
1,AUDITORIA II,60,45N12
1,AUDITORIA II,60,4T2345
1,AUTOMACAO DA PRODUCAO (1200793),60,36N34
1,AUTOMACAO DA PRODUCAO (1200793),60,46M45
1,AUTOMACAO DA PRODUCAO (1200793),60,7M2345
1,AUTOMACAO DA PRODUCAO (1200793),60,7M23  6T23
1,AUTOMACAO E CONTROLE,60,24M1  24T5
1,AUTOMACAO E CONTROLE,60,25N34
1,AUTOMACAO E CONTROLE,60,3N1234
1,AUTOMACAO E CONTROLE,60,7M1234
1,AUTOMACAO E CONTROLE DE PROCESSO,60,3N12 5N34
1,AUTOMACAO E CONTROLE DE PROCESSO,60,4T34  6N34
1,AUTOMACAO E CONTROLE DE PROCESSO,60,5T1234
1,AUTOMACAO E CONTROLE DE PROCESSOS ENERGETICOS,60,23456M2345
1,AUTOMACAO E CONTROLE DE PROCESSOS ENERGETICOS,60,2T2345
1,AUTOMACAO E CONTROLE DE PROCESSOS ENERGETICOS,60,3M2345
1,AUTOMACAO INDUSTRIAL,60,24T23
1,AUTOMACAO INDUSTRIAL,60,2T45 3T23
1,AUTOMACAO INDUSTRIAL,60,34M23
1,AUTOMACAO NO AMBIENTE AGRICOLA,60,3T2345
1,AUTOMACAO NO AMBIENTE AGRICOLA,60,4M2345
1,AVALIACAO DE FORMACOES,60,23N12
1,AVALIACAO DE FORMACOES,60,23N34
1,AVALIACAO DE FORMACOES,60,35N34
1,AVALIACAO DE FORMACOES,60,3N12 4N34
1,AVALIACAO DE IMOVEIS,60,45N12
1,AVALIACAO ECONOMICA DE EXPERIMENTOS AGROPECUARIOS,60,2M1234
1,AVALIACAO ECONOMICA DE EXPERIMENTOS AGROPECUARIOS,60,2N1234
1,AVALIACAO E PERICIAS,60,3M1234
1,AVALIACAO E PERICIAS,60,3M45 6M34
1,AVANCOS NO DIAGNOSTICO E TRATAMENTO DE ENFERMIDADES NUT. E METABOLICAS DE ANIMAIS DE PRODUCAO,45,234M2
1,AVANCOS NO DIAGNOSTICO E TRATAMENTO DE ENFERMIDADES NUT. E METABOLICAS DE ANIMAIS DE PRODUCAO,45,2T123
1,AVANCOS NO DIAGNOSTICO E TRATAMENTO DE ENFERMIDADES NUT. E METABOLICAS DE ANIMAIS DE PRODUCAO,45,5T123
1,AVICULTURA (1107035),60,2M45 5M12
1,AVICULTURA,60,6M34  5T45
1,BANCO DE DADOS,60,25T45
1,BANCO DE DADOS,60,2T1234
1,BANCO DE DADOS,60,2T45 5T23
1,BANCO DE DADOS AVANCADOS (1106515),60,5T45  5N12
1,BANCO DE DADOS I,60,2N1234
1,BANCO DE DADOS I,60,36N34
1,BANCO DE DADOS II,60,25N34
1,BANCO DE DADOS II,60,4N1234
1,BARRAGENS E OBRAS DE TERRA,60,23N12
1,BARRAGENS E OBRAS DE TERRA,60,23N34
1,BARRAGENS E OBRAS DE TERRA,60,24M1  24T5
1,BARRAGENS E OBRAS DE TERRA,60,24T34
1,BARRAGENS E OBRAS DE TERRA,60,46T12
1,BIOCLIMATOLOGIA ANIMAL (1200164),60,2T2345
1,BIOCLIMATOLOGIA E AMBIENCIA,60,4M1234
1,BIODIVERSIDADE DA CAATINGA,45,4T345
1,BIOESTATISTICA (1200667),60,24T45
1,BIOESTATISTICA (1200667),60,7N1234
1,BIOESTATISTICA (1206012),60,67M34
1,BIOESTATISTICA,45,3T234
1,BIOESTATISTICA,60,4T2345
1,BIOETICA E MEDICINA LEGAL (1200119),45,3M123
1,BIOETICA E MEDICINA LEGAL (1200119),45,6T345
1,BIOFISICA (1108004),60,2M45  4T23
1,BIOFISICA  AMBIENTAL (1200712),60,24T45
1,BIOGEOGRAFIA,60,2M2345
1,BIOGEOGRAFIA,60,35T23
1,BIOINFORMATICA,60,4M45  2T23
1,BIOINFORMATICA,60,57M12
1,BIOINFORMATICA,60,6M12  4T12
1,BIOLOGIA,60,3M1234
1,BIOLOGIA  DA  CONSERVACAO (1200726),60,2T45 4T23
1,BIOLOGIA E ECOFISIOLOGIA DE PLANTAS DANINHAS,60,2M2345
1,BIOLOGIA EXPERIMENTAL,60,5T1234
1,BIOLOGIA EXPERIMENTAL,60,7T1234
1,BIOLOGIA MOLECULAR,45,2T123
1,BIOLOGIA MOLECULAR,45,7M123
1,BIOLOGIA MOLECULAR E CELULAR (1206014),60,67T12
1,BIOLOGIA MOLECULAR VEGETAL E DE MICRO-ORGANISMOS PATOGENICOS DE INTERESSE SOCIOECONOMICO E AMBIENTAL,60,5M2345
1,BIOQUIMICA (1200187),75,4M34 5M345
1,BIOQUIMICA,75,4M34  3T345
1,BIOQUIMICA APLICADA A PRODUCAO ANIMAL,45,2N123
1,BIOQUIMICA APLICADA A PRODUCAO ANIMAL,45,3M234
1,BIOQUIMICA APLICADA A PRODUCAO ANIMAL,45,7M234
1,BIOQUIMICA DOS FRUTOS,60,5M1234
1,BIOQUIMICA DOS FRUTOS,60,5M2345
1,BIOQUIMICA DOS FRUTOS,60,6M1234
1,BIOQUIMICA DOS FRUTOS,60,7T1234
1,BIOQUIMICA E FISIOLOGIA DE SEMENTES,45,7T123
1,BIOQUIMICA E FISIOLOGIA DE SEMENTES,45,7T345
1,BIOQUIMICA PARA BIOTECNOLOGIA (1200812),60,6M1234
1,BIORREATORES E BIOFABRICAS,60,2M1234
1,BIORREATORES E BIOFABRICAS,60,35T45
1,BIORREATORES E BIOFABRICAS,60,67M23
1,BIORREATORES E BIOFABRICAS,60,6T2345
1,BIORREATORES E BIOFABRICAS,60,7M1234
1,BIORREMEDIACAO,60,24T45
1,BIOSEGURANCA E ETICA EM BIOTECNOLOGIA,60,23456M1234
1,BIOSEGURANCA E ETICA EM BIOTECNOLOGIA,60,46M45
1,BIOSEGURANCA E ETICA EM BIOTECNOLOGIA,60,4M12 6M34
1,BIOTECNOLOGIA AMBIENTAL,60,4M12  2T45
1,BIOTECNOLOGIA AMBIENTAL,60,4M45  2T23
1,BIOTECNOLOGIA DA REPRODUCAO,60,23456M2345
1,BIOTECNOLOGIA DA REPRODUCAO,60,2T45 6M34
1,BIOTECNOLOGIA DA REPRODUCAO,60,4M1234
1,BIOTECNOLOGIA DA REPRODUCAO,60,5M1234
1,BIOTECNOLOGIA DA REPRODUCAO,60,5T2345
1,BIOTECNOLOGIA DE FARMACOS I,60,3T23 4T45
1,BIOTECNOLOGIA DE FARMACOS I,60,3T23 5T45
1,BIOTECNOLOGIA DE FARMACOS I,60,6M34  4T45
1,BIOTECNOLOGIA DE RESIDUOS,60,2M12  6T45
1,BIOTECNOLOGIA DE RESIDUOS,60,34M23
1,BIOTECNOLOGIA DE RESIDUOS,60,4M34 5M12
1,BIOTECNOLOGIA DE RESIDUOS,60,5T2345
1,BIOTECNOLOGIA DE RESIDUOS,60,6M1234
1,BIOTECNOLOGIA VEGETAL,60,24T23
1,BIOTECNOLOGIA VEGETAL,60,3T12 5T45
1,BIOTECNOLOGIA VEGETAL,60,4M2345
1,BOTANICA I (1103018),60,6M12  3T12
1,BOVINOCULTURA,45,6M345
1,BOVINOCULTURA DE CORTE,60,6M12  6T12
1,BOVINOCULTURA DE LEITE,60,4M34  2T23
1,CADASTRO DE IMOVEIS,45,7M12345  6T5 7T12345  6N01234
1,CADEIAS AGROINDUSTRIAIS NO DESENVOLVIMENTO REGIONAL,60,5T234
1,CADEIAS AGROINDUSTRIAIS NO DESENVOLVIMENTO REGIONAL,60,5T2345
1,CADEIAS INTERORGANIZACIONAIS,60,2T2345
1,CADEIAS INTERORGANIZACIONAIS,60,3N1234
1,CADEIAS INTERORGANIZACIONAIS,60,5T1234
1,CALCULO DIFERENCIAL E INTEGRAL,60,35M34
1,CALCULO I (1200003),60,23456M123
1,CALCULO I (1200003),60,2M12 4M34
1,CALCULO I (1200003),60,2M23 5M45
1,CALCULO I (1200003),60,2T12 4T34
1,CALCULO I (1200003),60,2T34 4T12
1,CALCULO I (1200003),60,35M23
1,CALCULO I (1200003),60,35N34
1,CALCULO I (1200003),60,35T34
1,CALCULO I (1200003),60,36T23
1,CALCULO I (1200003),60,3M12 5M34
1,CALCULO I (1200003),60,3M23 5M45
1,CALCULO I (1200003),60,3N12 6N34
1,CALCULO I (1200003),60,3T23 6T45
1,CALCULO I (1200003),60,3T45 6T23
1,CALCULO I (1200003),60,46M45
1,CALCULO I (1200003),60,56N12
1,CALCULO I (1200003),60,56N34
1,CALCULO I (1200003),60,56T45
1,CALCULO I (1200003),60,5M23 6M45
1,CALCULO I (1200003),60,6N1234
1,CALCULO I (1200003),60,6T1234  2345N1234
1,CALCULO  I (1206017),60,6T45  7N12
1,CALCULO II (1200008),60,23456M123
1,CALCULO II (1200008),60,23456N1234
1,CALCULO II (1200008),60,23456T2345
1,CALCULO II (1200008),60,23T45
1,CALCULO II (1200008),60,25M34
1,CALCULO II (1200008),60,26N12
1,CALCULO II (1200008),60,2M23 4M45
1,CALCULO II (1200008),60,2M45 4M23
1,CALCULO II (1200008),60,2N12 5N34
1,CALCULO II (1200008),60,2N34 4N12
1,CALCULO II (1200008),60,35M45
1,CALCULO II (1200008),60,36N34
1,CALCULO II (1200008),60,3N12 6N34
1,CALCULO II (1200008),60,3T12 5T34
1,CALCULO II (1200008),60,3T23 6T45
1,CALCULO II (1200008),60,3T45 5T23
1,CALCULO II (1200008),60,3T45 6T23
1,CALCULO II (1200008),60,46M23
1,CALCULO II (1200008),60,4T2345
1,CALCULO II (1200008),60,4T23 6T45
1,CALCULO II (1200008),60,4T45 5T23
1,CALCULO II (1200008),60,4T45 6T23
1,CALCULO II (1200008),60,56M45
1,CALCULO II (1200008),60,56N34
1,CALCULO II (1200008),60,5T23 6T45
1,CALCULO II,60,67M34
1,CALCULO II,60,6M12 7M34
1,CALCULO NUMERICO (1200128),60,23456M1234
1,CALCULO NUMERICO (1200128),60,23456N1234
1,CALCULO NUMERICO (1200128),60,23T45
1,CALCULO NUMERICO (1200128),60,24N34
1,CALCULO NUMERICO (1200128),60,2N34 3N12
1,CALCULO NUMERICO (1200128),60,2T12 4T34
1,CALCULO NUMERICO (1200128),60,2T45 4T23
1,CALCULO NUMERICO (1200128),60,2T45 5T23
1,CALCULO NUMERICO (1200128),60,34N12
1,CALCULO NUMERICO (1200128),60,3T34 6T12
1,CALCULO NUMERICO (1200128),60,45N34
1,CALCULO NUMERICO (1200128),60,4T12 6T34
