LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T23
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T23
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T45
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T23
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5M34
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T23
LABORATORIO DE MECANICA CLASSICA (1200535)	30	3T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5M34
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	5T45
METODOLOGIA DA PESQUISA CIENTIFICA	30	2M45
METODOLOGIA DA PESQUISA CIENTIFICA	30	6M23
METODOLOGIA DA PESQUISA EM ENSINO	30	6T23
METODOLOGIA DA PESQUISA EM ENSINO	30	6M45
LABORATORIO DE MECANICA CLASSICA (1200535)	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	2T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T45
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T23
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T45
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T45
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	5N34
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	3T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	5T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	5N34
LABORATORIO DE ONDAS E TERMODINAMICA	30	7M12
LABORATORIO DE ONDAS E TERMODINAMICA	30	6T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T23
LABORATORIO DE ELETRICIDADE E MAGNETISMO	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T45
LABORATORIO DE ONDAS E TERMODINAMICA	30	4T23
