15,3M12  3T45
15,36N12 
15,2M345 3M45
14,6M12  3T45
14,6M12  2T23
14,5M45  4T23
14,5M34 6M45
14,5M34  4T23
14,5M12  2T23
14,4T12 6T34
14,3T234
14,3M2345 
14,3M12345  456T12345 
14,35T1234 
14,2T23
14,2M345  2T23
14,2M12 5M1234  2T12345 5T12 
14,2M12 4M34
14,2M12 4M1234  2T12345 5T12 
13,6T12
13,5N1
13,5M45 6M23
13,5M45  2T45
13,5M34  4T2345
13,4T234
13,4M34  2T45
13,4M234
13,4M12  5T23
13,3T34
13,3M45  4T45
13,3M45 4M12
13,3M12 4M45
13,2T2
13,2M45  6T45
13,2M45  5T45
13,2M12 5M34
13,2M12  4T45
13,2M12  4T34
13,25M23
13,245M12345  6T12345 
13,23456M1234  2356T1234 
12,7N1234
12,6T2345 
12,4N1
12,4M2
12,46T34
12,46M2345  2T2345 5T12345 
12,3T45 5T12
12,3M23  4T45
12,3M234
12,3M12345  45T12345 6T2345 
12,2T45 5T345
12,2M34  4T45
12,2M12 3M1234 6M45  24T1234 
12,2M1234 3M12345  6T2345 
12,2M12 
12,25N34 
12,24T23 
12,24N12 
12,23T12345 
11,7M123
11,6N123
11,6M12  3T2345 6T12 
11,5M23 6M45
11,4M12  2T23
11,3M45 5M34
11,3M34 5M45
11,2T12 4T45
11,2T12345 3T2345 
11,2M345  4T12
11,2M345 4M12
11,2M12  5T45
11,2M12345 3M2345  45T2345 
11,24M12 
11,23456M2345  23456T2345 
11,23456M2345
10,7M12  3N34 5N12
10,6T34
10,6M45  6T23
10,6M34  5T23
10,67T12
10,67M34
10,5M34 6M12
10,5M1245  4T2345 
10,5M12345  4T12345 
10,4M345 5M12
10,3T34 6T12
10,3T345 5T12
10,36T34
10,36T1234 
10,2T12 5T34
10,2M34  5T45
10,2M23 4M34
10,2M2345 
10,2M123 6M45
10,2M12345  3T12345 
10,25M1234  3T1234 
9,7M34
9,7M2345  7T12345  6N01234
9,7M12345  7T12345  6N01234
9,6M12  3T1234 6T12 
9,5M12  4T2345
9,4T12345 
9,4N1 
9,4M45 6M12
9,4M34 5M23
9,4M23  2T45
9,4M12  3T345
9,3M345  5T345
9,3M345 4M5
9,35M1234  3T1234 
9,34M45
9,2N1234 
9,2M5 5M345
9,2M23 5M45
9,2M23
9,23T34
8,7M12345  6T5 7T12345  6N1234
8,6M34  2T23
8,6M23  6T23
8,67M12
8,5M45  5T23
8,4M23 5M45
8,4M23  2T23
8,4M12  5T12
8,3T12 6T34
8,3N12 5N34 
8,3N1234 
8,3M45 6M23
8,3M23 5M12
8,3M12 4M34
8,34T12
8,2T12 3T45
8,2M45 5M23
8,2M45 4M1234  5T1234 6T45 
8,2M345  4T45
8,2M12  6T45
8,24M1  24T5
7,7T24
7,7M2345  7T123  6N1234
7,6N1234 
7,6M12  5T45
7,5M345  5T34
7,5M345  5T12
7,5M345  2T23
7,4M4
7,4M23  3T23
7,4M12  5T345
7,46T1234
7,46N34 
7,3T45 5T23 
7,3M45 6M34
7,3M45  5T23
7,3M23 4M45
7,3M12 6M45
7,3M12  5T45
7,36M2345 
7,35M34 
7,35M123
7,35M12 
7,34M34
7,2T34 4T12
7,2T12 6T34
7,2T12 4T23
7,2T123 3T1
7,2M45 5M1234  5T1234 6T45 
7,2M123 6M34
7,26N12
7,23T12
7,23456M1234
7,234567M123
6,7T45
6,7N12
6,7M2345  7T12345  6N1234
6,7M12345  7T12345 
6,5T23 6T45
6,5M1234 
6,57M1234  567T1234
6,4N123
6,4M45  5T45
6,4M34  3T12
6,4M34  2T23
6,4M1234 
6,45M12345
6,3M45  6T23
6,3M45  5T12
6,3M45 5M12
6,3M34 5M12 
6,3M345 5M12
6,3M345  4T45
6,3M345  3T45
6,3M34  2T23
6,3M23  2T23
6,34T34
6,2T34 5T12
6,2T23 5T12
6,2T12 
6,2M45 6M23
6,2M345  4T23
6,2M34  4T12
6,2M234
6,2M23 3M45
6,2M12 4M45
6,26N34
6,26M45
6,24T45 
6,23456N1234
6,23456N123 
5,7M34  6T34 
5,7M23  6N34
5,7M2345  6N1234
5,7M2345 
5,7M12  6T12 
5,6T234
5,6M45  5T23
5,6M2345  246T2345 
5,6M123  4T23
5,6M1234 
5,5N1234 
5,5M45  3T45
5,5M45  3T34
5,5M12  4T23
5,57M2345
5,4T12345
5,4N12 6N34 
5,4M34 6M45
5,4M34 5M345
5,4M2345  246T2345 
5,4M23 
5,4M12  4T12
5,46M2345
5,45T12
5,3T345 5T45
5,3T345 5T34
5,3M3 5M123
5,3M34  2T45
5,35T1234
5,2T234
5,2N34 6N12
5,2M45 34M2345  5T45 
5,2M23 5M12
5,2M12  5T345
5,2M12345
5,2M1234  2T1234
5,25T34
5,24T345
5,23456M123
4,7T12  6N12 
4,7M45  5N34
4,7M2345  6T2345
4,7M12  2N34 4N12
4,6T23 
4,6T1234 
4,6M45  3T45
4,6M34  5T12
4,6M1  6T5
4,6M1234  6T1234
4,6M123 
4,67T45 
4,67N1234
4,67M34 
4,5T45 6T12
4,5T234
4,5T23 
4,5T123 
4,5N123
4,5M45  3T23
4,5M45  3T12
4,5M4
4,5M345  5T1
4,5M1  5T5
4,56T1234
4,56N1234
4,4T12 5T45
4,4N34 6N12 
4,4M45  4T23
4,4M45  3T45
4,4M45  2T23
4,4M34 5M12
4,4M345 
4,4M1  4T5
4,4M12 5M345
4,4M1234  6T1234
4,46M123
4,45M5
4,3T34 4T12
4,3T23 5T45 
4,3T123 6T12
4,3T1234 
4,3N12 6N34 
4,3M45  2T45
4,3M345 5M45
4,3M345 4M3
4,3M23 6M45
4,3M234 
4,3M1  3T5
4,3M1342
4,3M1234 
4,3M123  2T45
4,36T23 
4,36M34 
4,35M1  35T5
4,34M1  34T5
4,2T45 4T23 
4,2T45 
4,2T23 6T45
4,2T23 
4,2N123
4,2M45 5M34
4,2M45 5M12
4,2M45 3M12
4,2M45 36M2345  5T45 
4,2M345  3T45
4,2M23  5T45
4,2M12 3M34
4,26T2345
4,23T12345
4,23456T234
4,23456M5  23456T1  7N34 
4,23456M234 
3,7T45  6N34 
3,7T23 
3,7T123
3,7M45  6N12
3,7M34  3N12 5N34
3,7M23  5N12
3,7M2345  4T2345
3,7M234
3,7M1  36N12
3,7M1  24N12
3,7M12345  7T12345  26N1234
3,6T345 
3,6T2453
3,6M5
3,6M45  4T23
3,6M45  3T34
3,6M4
3,6M23  5T23
3,6M2345  7T2345
3,6M12345
3,67T34
3,67T23 
3,67M2345
3,67M12345
3,67M12 
3,5T12 6T34
3,5N34 
3,5M45  6T2345
3,5M45  4T45
3,5M23  5T23
3,5M23  4T23
3,5M23  3T34
3,5M23  3T12
3,5M1  5T5  3N12
3,5M12  3T23
3,5M12345
3,56T34
3,4T45 5T12
3,4T23 6T45 
3,4T23 
3,4T1234 
3,4M45 6M23 
3,4M45  2T123
3,4M45  2T12
3,4M45 
3,4M34  4T23
3,4M34  3T23
3,4M23  2T12
3,4M1  4T345
3,4M12  6T45
3,4M1234  6T1234 
3,4M12345
3,4M123  2T45
3,47M2345
3,46T45 
3,46T23 
3,46M34 
3,46M12 
3,45N1234
3,3T5 4T345
3,3T45  3N12
3,3T3452
3,3T345 
3,3N12 4N34 
3,3N12 
3,3M45 5M23 
3,3M4
3,3M3 4M123
3,3M345  2T45
3,3M345 
3,3M34 4M12
3,3M23 5M45 
3,3M2345  3T2345 
3,3M1  3T5  4N12
3,3M12 6M23
3,3M1234  3N1234
3,37M234
3,36T45 
3,36M2345
3,35T2345 
3,35T23 
3,35N1234
3,34N12 5N1234
3,34M12345
3,2T45 4T12
3,2T45  2N12
3,2T2345 5T23
3,2T12 5T45
3,2T123 
3,2N34 5N12 
3,2N34 4N12 
3,2N234
3,2N12 4N34 
3,2N12 
3,2M45  3T45
3,2M34 6M12
3,2M345 5M12
3,2M345 4M34
3,2M34  2T45
3,2M1  2T5
3,26M23
3,25T45 
3,24M34 
3,23M12 
3,23456T2345
3,234567M123 
2,7T34 
2,7T34
2,7N34
2,7M3  4N34 6N12
2,7M23  6T23
2,7M2345  6T1234
2,7M12  6T12
2,7M12  5N12 6N34
2,7M12  56N34
2,7M1234  7T1234
2,7M12345  7T1
2,7M12 
2,6T45  6N12
2,6T45  3N12
2,6T345 7T34
2,6T23  2N12
2,6T1
2,6M45  6T45
2,6M45  5T34
2,6M45  4T34
2,6M45  3T23
2,6M345  6T1
2,6M3412
2,6M34 
2,6M23  5T45
2,6M23  4T45
2,6M23  4T23 5T45
2,6M2345  6T1234
2,6M2345  4T2345 
2,6M2345  3T2345
2,6M2345  2T2345
2,6M234
2,6M12  6T45
2,6M12345 
2,6M1234  2T1234
2,6M12 
2,67T12345
2,67M45
2,5T45  6N12
2,5T45 6M12 
2,5T45  5N12
2,5T45 
2,5T3452
2,5T3
2,5M5  5T5
2,5M45  6T12
2,5M3 6M123
2,5M34  6T12
2,5M34 6M23
2,5M345 
2,5M34  3T45
2,5M34 
2,5M23 6T34 
2,5M23 5T45 
2,5M23 5M45 
2,5M23  4T34
2,5M2345  7T1234
2,5M12 6M45 
2,5M12  3T345
2,5M1234  5T1234
2,5M1234  2T1234
2,57T1234
2,56T12
2,56M5
2,4T45 6T12
2,4T345 
2,4T23 6T12
2,4T23 5M34 
2,4T2345 7T1234
2,4T2345 5T23
2,4N234
2,4M5  4T5
2,4M5
2,4M45  6T45
2,4M45 5M34
2,4M45  2T45
2,4M345  6T123
2,4M34  3T45
2,4M23  4T23
2,4M2345  7T2345
2,4M2345  4T2345
2,4M23  3T45
2,4M213
2,4M1 6M123
2,4M12 6M45
2,4M12 5M23
2,4M12  4T45
2,4M12  3T23
2,4M12  3T12
2,4M12345 
2,4M1234  4T1234
2,4M1234  2N1234
2,47M345
2,46M1234 
2,45T2345
2,3T45 6T23 
2,3T45 6M12 
2,3T45 4T23
2,3T45 
2,3T345 4M12 
2,3T23 
2,3T1 5T123
2,3T123 6T12 
2,3T12345
2,3N34 6N12 
2,3N34 4N12 
2,3N123
2,3M5  3T5
2,3M5
2,3M45  4T23
2,3M45  3T45
2,3M45  3T12
2,3M34  5T23
2,3M345 4M1
2,3M34 4M45
2,3M23  5T45
2,3M2345  3T1234
2,3M23  3T23
2,3M23  2N12
2,3M1 5M45  3T5
2,3M1 5M23  3T5
2,3M12 5T45 
2,3M12 5M23
2,3M12 4T45 
2,3M12  3T12
2,3M123 5M12
2,3M1234  5T1234
2,3M12345
2,3M123 
2,35T123
2,35N34 
2,35M2345 
2,34N1234
2,34M23 
2,34M12345 
2,345M12345  345T12345 
2,3456M2345 
2,2T45 6T345
2,2T45 6T23
2,2T45 6M34
2,2T45 4T34
2,2T345 
2,2T34 3T12
2,2T34 
2,2T23 4T45 
2,2T2345 5T45
2,2T12 6T45
2,2T12 4T123
2,2T123 4T12 
2,2T12345
2,2N12 5N34 
2,2M5  2T5
2,2M5
2,2M45  6T45 
2,2M45 6M12 
2,2M45  5T45 
2,2M45  5T23
2,2M45  4T45 
2,2M45 4M34 
2,2M4
2,2M345 4M45
2,2M345 4M3
2,2M345 3M5
2,2M34 4M123
2,2M34  3T23
2,2M34 3M345
2,2M23  4T23
2,2M2345  2T1234
2,2M23 3M12
2,2M123 6M34 
2,2M123 5M45
2,2M123 4M1
2,2M12345 3M1234  6T2345 
2,2M123 3M5
2,27N1234
2,26T23
2,26M2345
2,25T23 
2,25T12
2,25M34 
2,24M1234  24T1234 
2,23N12 
2,23M1  23T5
2,23M1122334455  6T1122334455 
2,235M2345 
2,2345T2345 6T345
2,2345N1234 
2,23456T2345 
2,23456N123
2,23456M345  23456T1234 
2,23456M234  23456T234
2,234567M2345  234567T2345 
2,234567M12345  234567T12345 
1,7T45  7N12
1,7T34  6N34 
1,7T345  7N1
1,7T345
1,7T23451
1,7T2345 
1,7T234
1,7T23  2N12
1,7T12  6N12
1,7T12345  7N1
1,7T12345  27N1234
1,7T12345
1,7N23
1,7N1234 
1,7N123
1,7N12 
1,7M5  7T23451
1,7M45  7T12
1,7M45  6T45
1,7M45  6T23
1,7M45  6T12 
1,7M45  5N12
1,7M45  2N12
1,7M3  5N34
1,7M34  45N34
1,7M2  6N12
1,7M2  46N12
1,7M23  6T12 
1,7M2345  7T2345  6N1234
1,7M2345  7T1  6N1234
1,7M2345  6T12
1,7M23451  7T23451  6N1234
1,7M234  2T123
1,7M234 
1,7M23  36N34
1,7M23  35N34
1,7M2  25N34
1,7M2
1,7M1  5N1234
1,7M1  4N34 6N12
1,7M12  6N12
1,7M12  5N34 6N12
1,7M12  5N12
1,7M12  3N12 6N34
1,7M12  3N12 5N34
1,7M12  3N12
1,7M123  7T123
1,7M123  6N4
1,7M123  4T345
1,7M1234  7T12
1,7M12345  7T12  6N1234
1,7M12345  7T1234  6N1234
1,7M12345  7T12345  7N12
1,7M12345  7T12345  23456N1234
1,7M12345  6T5 7T12345  6N01234
1,7M12345  6N1234
1,7M12345
1,7M1234  23456N1234
1,7M12  2N34 3N12
1,7M12  2N12 5N34
1,7M1
1,6T5  6N123
1,6T45 7T12
1,6T45  7N12 
1,6T45  7N12
1,6T45  6N34
1,6T45  5N34
1,6T45  5N12 6N1234
1,6T43  2N12
1,6T34  6N12
1,6T345  6N1
1,6T23 7M45 
1,6T23 7M23 
1,6T2345  5N1234
1,6T12 7T45
1,6T12 7T34
1,6T12 7T23
1,6T12 7T123 
1,6T12 7T123
1,6T12345
1,6T1234  2345N1234
1,6T123 
1,6T12 
1,6N34 7N12
1,6N3412
1,6N34 
1,6N12 7N34
1,6N12 6N34 
1,6N12 
1,6M5  6T5
1,6M5  6T123
1,6M45  7T34 
1,6M45  6T12
1,6M45  6T1
1,6M45  5T12 
1,6M45 5M34 
1,6M45 5M34
1,6M45  4T45
1,6M45  4N23
1,6M45  2N34
1,6M43
1,6M34  5T45
1,6M345  6T4
1,6M345  6T2
1,6M345  6T1 
1,6M345  3T12345
1,6M34  4T34
1,6M34  3T45 
1,6M34  3T23
1,6M34  2T45
1,6M34  2T123
1,6M23 7M34 
1,6M23  4T34
1,6M23  4T12
1,6M2345  7T1234
1,6M2345  6T2345 
1,6M2341
1,6M1  6T5  5N12
1,6M14  6T45 
1,6M1  2T45 6T5
1,6M12 7M45 
1,6M12 7M34
1,6M12 7M123 
1,6M12  6T123
1,6M12  6T12
1,6M12  4T12
1,6M12  3T12
1,6M123 7M231  6T453 7T123
1,6M123  6T123
1,6M123  6T12
1,6M123  4T345
1,6M12  2T45
1,67T45
1,67T345 
1,67T2345
1,67T1234
1,67T123 
1,67N12
1,67M5  6T45
1,67M345
1,67M2345  67T2345 
1,67M23
1,67M12  7T23
1,67M12345  2567T12345
1,5T5  5N1234 
1,5T45 6M12
1,5T45  4N34
1,5T45  46N12 5N34
1,5T45  3N12
1,5T43
1,5T4
1,5T34 6T23
1,5T34 6T12
1,5T345 6M45
1,5T2345  4N1234
1,5T23  3N12
1,5T23  2N34
1,5T1 6T345
1,5T1 6T123
1,5T12 6M34
1,5T1245
1,5T12345
1,5T1234 
1,5T12  2N34
1,5T1
1,5N234
1,5N231
1,5N12 5N34
1,5N1234 7N1
1,5M5  5T12
1,5M5
1,5M45 6M12 
1,5M45  5T1
1,5M45  4T34
1,5M45  4T12
1,5M45  3N12
1,5M45  2T34
1,5M45  2T23
1,5M34 6M23 
1,5M34  5T45
1,5M345 6M5
1,5M345  5T2
1,5M34  4T45
1,5M34  3T23
1,5M34  2T45
1,5M34  2T23
1,5M3425  4T25
1,5M23  6T45
1,5M23 6T34
1,5M23 6M123
1,5M23 5T45
1,5M23 5M45
1,5M23  4T45
1,5M23  4T12
1,5M2345  4T2345 
1,5M2345  46T2345 
1,5M234 
1,5M23  3T45
1,5M23  2T45
1,5M23  2T23
1,5M21
1,5M1 6M123
1,5M1  3T34 5T5
1,5M12  6T45
1,5M12  6T23
1,5M12  5T45
1,5M12  5T23
1,5M12 5M45 
1,5M12  4T12
1,5M1243
1,5M12  3T12
1,5M123 
1,5M12 
1,57M12
1,56M1  56T5
1,4T5  4N12
1,4T45 6T23 
1,4T45  6N12
1,4T45 6M34
1,4T45 5T23 
1,4T45 5T12 
1,4T45  5N12
1,4T45  4N12
1,4T45  3N34
1,4T45  2N12
1,4T45 
1,4T3 6T123
1,4T3 5T345
1,4T34 6T12 
1,4T34  6N34
1,4T34 5T12
1,4T23 5T12 
1,4T23 5M45 
1,4T2345 5M34
1,4T2345 5M12 
1,4T2345 5M12
1,4T2345  3N1234
1,4T23  3N12
1,4T231
1,4T1 5T345
1,4T12 6T34 
1,4T123 5T1
1,4T12345 5T345
1,4T12 
1,4N12 7N1234
1,4N12 6N43
1,4N1234 56N34
1,4M45  5T34
1,4M45  5T23
1,4M45  4T12
1,4M45  4T1
1,4M45  3T34
1,4M43 6M45
1,4M43
1,4M3 5M345
1,4M34 6M45 
1,4M34 5T45 
1,4M34 5T45
1,4M34  5T21
1,4M34 5T12 
1,4M34 5M45
1,4M345 6M3
1,4M345 5M12 
1,4M345  4T12345
1,4M345  2T23
1,4M34 4T12 
1,4M34 4T12
1,4M34  3T345
1,4M34  2T12
1,4M34  2N12
1,4M23  6T12
1,4M23 6M45 
1,4M23  5T23
1,4M23  4T45
1,4M2345  6N1234
1,4M2345  4T12345 
1,4M2345  3N1234
1,4M23  3T12
1,4M23  2T34
1,4M15
1,4M1  4T5 6T34
1,4M1  4T5 5T12
1,4M1  4T5  2N12
1,4M1423
1,4M1  3T12 4T5
1,4M1  2T34 4T5
1,4M12  6N12
1,4M12 5T45 
1,4M12 5T45
1,4M12 5T12
1,4M12 4T45
1,4M123 5M3
1,4M123 5M1
1,4M1234  6N1234
1,4M12345  3456T12345
1,4M1234  4N1234
1,4M1234  3N34 6N12
1,4M123 
1,4M12  2N34
1,47M234
1,46T1234 
1,46T123
1,46M45 
1,46M43
1,46M2345 
1,46M23 
1,46M1234
1,45T345
1,45T34
1,45T123
1,45M34 
1,45M123
1,4567N1234
1,3T5 6T123
1,3T5 5T345
1,3T5 5T123
1,3T5  3N1234 
1,3T45 7T23
1,3T45  6N12
1,3T45 5T4
1,3T45 5T21
1,3T45 4T45 
1,3T45 4T12
1,3T45  4N34
1,3T45  2N12
1,3T3 4T34
1,3T34 6T45
1,3T34 6T43
1,3T345 4M12
1,3T34 4T23
1,3T34  2N34
1,3T34  2N12
1,3T32
1,3T23 6T45 
1,3T23 5T2
1,3T23 5M12
1,3T23 4T45 
1,3T23 4T2345
1,3T23  2N34
1,3T12 5T34 
1,3T12 5T23
1,3T12 5M45
1,3T12 5M12
1,3T12 3T45 
1,3T123 6T45
1,3T123 6T345
1,3T123 5T345
1,3T123 5T2
1,3T1234  56N12
1,3T1234  3N1234
1,3T123 
1,3T1
1,3N34 6T12
1,3N34 5N1234 6N12
1,3N34 5N1
1,3N2341
1,3N1342
1,3N12 6N43
1,3M5  3T12345
1,3M45 6T23 
1,3M45  6T12
1,3M45  5T34
1,3M45 5M43
1,3M45 4T45
1,3M45  4T123
1,3M45  4T12
1,3M45  2T12
1,3M45  2N12
1,3M4 4M45
1,3M34 5M345
1,3M345  6T12
1,3M3452
1,3M3451  3N1234
1,3M34 4T45 
1,3M34  4T12
1,3M34 3T23 
1,3M34  3T23 
1,3M34  2T23 
1,3M34 
1,3M3
1,3M23 5M34
1,3M23  4T45 5T23
1,3M23 4M34 
1,3M2345  7N1234
1,3M23  3T45
1,3M23  2T45
1,3M23  2T12
1,3M23 
1,3M1 5M345
1,3M1 5M123
1,3M1 4M45  3T5
1,3M1  3T5 5T34
1,3M12  5T23
1,3M12 5M45 
1,3M12 4T45
1,3M12  4T23 
1,3M12 4M23
1,3M1243
1,3M12 3T45
1,3M12  3T45 
1,3M12 3T12 
1,3M12 3T12
1,3M12  3T12 
1,3M12 3M34
1,3M123 4M3
1,3M123 4M1
1,3M12345  46T12345
1,3M1234  3T1234
1,3M12  2T23
1,3M12 
1,37M2345
1,36T2345 
1,36M45 
1,36M12  
1,36M12 
1,35T45 
1,35T2345
1,35T12345
1,35N23
1,35N12 
1,35M5
1,35M45 
1,35M2345  4T2345 
1,35M234
1,35M23 
1,35M12345 4M345  2T345
1,35M12345  45T12345
1,35M12345  3T45
1,35M12345  3T12345 
1,35M1234 
1,35M1234
1,356T12345
1,356M2345  56T2345 
1,356M12345  56T12345
1,34T45 
1,34T34  34N34
1,34T23 
1,34T12  34N12
1,34T123
1,34N34 
1,34M45  4T45
1,34M12 
1,345M45
1,345M2345  345T12345 
1,3456N1234 
1,3456M2345  35T2345 
1,2T54 5T45
1,2T54 4T45
1,2T45 6T345 
1,2T45 6T34
1,2T45  6N12
1,2T45 6M34 
1,2T45 6M123
1,2T45 5T45
1,2T45 5T23 
1,2T45 4T45 
1,2T45 3T45 
1,2T45 3T45
1,2T45 3T4
1,2T45 3T23 
1,2T45 3M12 
1,2T45 3M12
1,2T45  2N1 
1,2T45  2N1
1,2T34 6T12
1,2T345 5T5
1,2T345 4T5
1,2T345 4T12
1,2T3 3T345
1,2T2 3T23
1,2T23 6M12 
1,2T23 6M12
1,2T23 5T34 
1,2T23 5T34
1,2T23 4T123
1,2T23 4M23
1,2T2345 3T2453
1,2T1 4T123
1,2T12 6T123
1,2T12 5T21
1,2T12  5N34
1,2T12 4T345
1,2T12 4T23 
1,2T1245
1,2T12 3T34
1,2T123 6T12 
1,2T123 6T12
1,2T123 6M45
1,2T123 4T1
1,2T12345  2N1234
1,2N34 67N12
1,2N3
1,2N23
1,2N2
1,2N1243
1,2N1234 3N34
1,2N1234 35N12
1,2N1
1,2M5  2T12345
1,2M5  2T1
1,2M45  5T34
1,2M45 5M123
1,2M45  4T12
1,2M45 4M12  
1,2M45 4M12 
1,2M45  3T23
1,2M45  3N34
1,2M45  2T12
1,2M3 4M345
1,2M34 6M45 
1,2M34 6M23
1,2M34 6M12 
1,2M345 5T23
1,2M345 5M3
1,2M345  3T23
1,2M345  2T1
1,2M34  4T24
1,2M34 4T23 
1,2M34 4M12 
1,2M34 3M12 
1,2M34 2T45  
1,2M34  2T45 
1,2M34 
1,2M2 3M123
1,2M23 6M34
1,2M23  5T345
1,2M23 5M34
1,2M23 4M12
1,2M2345  6T2345
1,2M2345  5T2345 
1,2M2345  2T2345 
1,2M23  3T23
1,2M23  2T45
1,2M1 5M345
1,2M1 3M45  2T5
1,2M1 3M23  2T5
1,2M12 7M23
1,2M12 6M45 
1,2M12 6M12345
1,2M12 5M345
1,2M12 4M45 
1,2M12 4M12
1,2M12 46M34
1,2M12  3T45
1,2M123 6M12 
1,2M123 5M34 
1,2M123 5M3
1,2M123 5M1
1,2M123 3M3
1,2M123 
1,2M12  2T23
1,2M1
1,27T123
1,27M234
1,26T45
1,26T34
1,26M34
1,267M2345  267T2345 
1,25T123
1,25M1  25T5
1,256M2345  2T2345 
1,24T12345 
1,24T123
1,24N34 
1,24N12 3N4123
1,24N12 3N1234
1,24M5
1,24M123
1,245M1234  245T3452
1,23T234 
1,23T1234
1,23N1234
1,23M5
1,23M45 
1,23M2345 
1,23M12  6N12
1,23M123
1,235T12345
1,2356N34 4N1234 
1,2356M2345 
1,234T45
1,234N4
1,234N2
1,234N123 
