13,"MAQUINAS TERMICAS I"
13,"MAQUINAS ELETRICAS"
13,"MANEJO E GERENC.DE REC.PESQUEIROS (1200563)"
13,"LINGUA INGLESA I"
13,"LABORATORIO DE ELETRONICA DE POTENCIA"
13,"INTRODUCAO A MEDICINA VETERINARIA (1200317)"
13,"INTRODUCAO À LINGUA BRASILEIRA DE SINAIS (LIBRAS)"
13,"INTRODUCAO A ANALISE REAL"
13,"HISTORIA DA MATEMATICA"
13,"GEOQUIMICA AMBIENTAL"
13,"GENESE, MORFOLOGIA E CLASSIFICACAO DO SOLO"
13,"FRUTICULTURA (1104036)"
13,"FARMACOLOGIA GERAL (1200091)"
13,"ESTRUTURA DE DADOS I"
13,"ESTAGIO CURRICULAR SUPERVISIONADO I - COMUNIDADE"
13,"ENGENHARIA DE PROCESSOS"
13,"ENGENHARIA DE POCO II"
13,"ELEMENTOS DE MAQUINAS I (1200406)"
13,"EDUCACAO AMBIENTAL E ECOTURISMO"
13,"ECOLOGIA QUANTITATIVA II (1200718)"
13,"ECOLOGIA  MARINHA (1200729)"
13,"ECOLOGIA (1200052)"
13,"ECOFISIOLOGIA  VEGETAL (1200707)"
13,"DIREITO CONSTITUCIONAL II"
13,"DIDATICA"
13,"DESENHO MECANICO"
13,"DENDROLOGIA"
13,"CONTROLADORIA EMPRESARIAL"
13,"CIRCUITOS DIGITAIS"
13,"AVALIACAO E PERICIAS"
13,"AUDITORIA I"
13,"ALGORITMOS E PROGRAMACAO II"
13,"ADMINISTRACAO FINANCEIRA I (1200762)"
12,"TRATAMENTO DE RESIDUOS DA INDUSTRIA DO PETROLEO"
12,"TOPICOS ESPECIAIS: INFORMATICA NA AGRICULTURA"
12,"SISTEMAS OPERACIONAIS (1200513)"
12,"SILVICULTURA DE FLORESTAS NATIVAS E IMPLANTADAS"
12,"SECAGEM E PRESERVACAO DA MADEIRA"
12,"PROJETO INTEGRADO DE CONSTRUCOES RURAIS"
12,"PRATICA DE ENSINO II: POLITICAS, ESTRUTURA E GESTAO DE EDUCACAO BASICA"
12,"POLITICA E LEGISLACAO FLORESTAL"
12,"PESQUISA OPERACIONAL  I (1200278)"
12,"ORCAMENTO PUBLICO (1200801)"
12,"METODO DE ELEVACAO ARTIFICIAL"
12,"MELHORAMENTO FLORESTAL"
12,"MATERIAIS ELETRICOS E MAGNETICOS (1200558)"
12,"MANEJO E CONTROLE DA SALINIDADE NA AGRICULTURA"
12,"MANEJO DE AREAS NATURAIS PROTEGIDAS"
12,"LINGUAGENS FORMAIS E AUTOMATOS"
12,"LINGUAGEM DE PROGRAMACAO II"
12,"INTRODUCAO A COMPUTACAO E SISTEMAS DE INFORMACAO"
12,"INCENDIOS FLORESTAIS"
12,"HISTOLOGIA E EMBRIOLOGIA ANIMAL (1200668)"
12,"GESTAO DE SISTEMAS DE INFORMACAO"
12,"GESTAO DE PROJETOS (1200788)"
12,"GESTAO AMBIENTAL E RESPONSABILIDADE SOCIAL (1200660)"
12,"GEOLOGIA DO PETROLEO"
12,"GEOLOGIA APLICADA A ENGENHARIA (1200123)"
12,"FISIOLOGIA VEGETAL"
12,"ETICA PROFISSIONAL E BIOETICA NA EXPERIMENTACAO ANIMAL"
12,"ESTRUTURA DE DADOS E PROGRAMACAO"
12,"ESTAGIO SUPERVISIONADO (1200856)"
12,"ESTAGIO SUPERVISIONADO"
12,"ESCOAMENTO MULTIFASICO DO PETROLEO"
12,"EDUCACAO ESPECIAL E INCLUSAO (1206025)"
12,"ECOLOGIA DA RESTAURACAO"
12,"DIREITO PENAL III"
12,"DIREITO ADMINISTRATIVO I"
12,"CULTURA CELULAR BASICA"
12,"CONV. ELETROM. DE ENERGIA II"
12,"CONTABILIDADE PUBLICA"
12,"COLHEITA E TRANSPORTE FLORESTAL"
12,"CIRCUITOS ELETRICOS"
12,"CALCULO I"
12,"BIOQUIMICA EXPERIMENTAL"
12,"AUTOMACAO E CONTROLE"
12,"ASPECTOS PSICOLOGICOS DO TRABALHO"
12,"ARQUITETURA E ORGANIZACAO DE COMPUTADORES"
12,"ADMINISTRACAO DA PRODUCAO  I (1200477)"
11,"TRANSFERENCIA DE CALOR"
11,"TEORIA GERAL DOS SISTEMAS"
11,"TEORIA DA CONTABILIDADE"
11,"SISTEMAS DISTRIBUIDOS"
11,"SISTEMAS DE IRRIGACAO (1200029)"
11,"SISTEMAS DE APOIO A DECISAO"
11,"REFINO DO PETROLEO E PROCESSAMENTO DE GAS NATURAL"
11,"QUALIDADE DE SOFTWARE"
11,"PROPRIEDADES DOS FLUIDOS E DAS ROCHAS"
11,"PROCESSOS DE FABRICACAO II"
11,"POLUICAO E IMPACTO AMBIENTAL (1200147)"
11,"PLANEJAMENTO E ADMINISTRACAO FLORESTAL"
11,"NORMALIZACAO E CERTIFICACAO DE QUALIDADE"
11,"LOGISTICA DA INDUSTRIA DO PETROLEO"
11,"LIDERANCA E COMPORTAMENTO HUMANO"
11,"LABORATORIO DE ALGORITMOS E ESTRUTURAS DE DADOS I"
11,"INTRODUCAO AS FUNCOES DE VARIAVEIS COMPLEXA"
11,"INTRODUCAO A EAD"
11,"INTRODUCAO A CIENCIA DO DIREITO II"
11,"INDUSTRIALIZACAO DE PRODUTOS FLORESTAIS"
11,"IMPACTO AMBIENTAL DA INDÚSTRIA DO PETROLEO"
11,"GENETICA"
11,"ESTRUTURA DE DADOS II"
11,"ESTRATEGIA EM GESTAO DE PESSOAS"
11,"ESTATISTICA EXPERIMENTAL I"
11,"ESTATISTICA APLICADA A COMPUTACAO"
11,"ESTAGIO SUPERVISIONADO IV"
11,"ENZIMOLOGIA E TECNOLOGIA DA FERMENTACAO"
11,"ENGENHARIA DE RESERVATORIO II"
11,"ECONOMIA DA PESCA E AQUICULTURA (1200207)"
11,"ECOLOGIA DA PAISAGEM"
11,"DIREITO DAS OBRIGACOES"
11,"DIREITO DA FAMILIA"
11,"DENDROMETRIA"
11,"CORROSAO"
11,"CONTABILIDADE AVANCADA"
11,"CLIMATOLOGIA"
11,"CARCINICULTURA (1200214)"
11,"BIOTECNOLOGIA DE FARMACOS II"
11,"BIOTECNOLOGIA DE FARMACOS I"
11,"BIOTECNOLOGIA DE ALIMENTOS"
11,"AUDITORIA E SEGURANCA DOS SISTEMAS DE INFORMACAO"
11,"ALVENARIA ESTRUTURAL"
11,"ADMINISTRACAO DA PRODUCAO II (1200486)"
10,"UTILIZACAO DE RESIDUOS SOLIDOS E LIQUIDOS NA AGRICULTURA"
10,"USINAGEM"
10,"TOPICOS CONTEMPORANEOS EM CONTABILIDADE (1200804)"
10,"TECNOLOGIA E SOCIEDADE"
10,"TECNOLOGIA DA SOLDAGEM"
10,"TECNOLOGIA DAS EDIFICACOES I"
10,"TECNICAS E ANALISE DE OPERACOES DE PERFILAGEM"
10,"SISTEMAS LINEARES"
10,"SISTEMAS INTELIGENTES"
10,"SINAIS E SISTEMAS"
10,"RESPONSABILIDADE CIVIL"
10,"PSICOLOGIA E EDUCACAO (1206112)"
10,"PROCESSAMENTO DIGITAL DE IMAGENS"
10,"PRATICA CONTABIL III"
10,"PORTUGUES INSTRUMENTAL"
10,"OCEANOGRAFIA (1200199)"
10,"NOCOES DE CONTABILIDADE ATUARIAL"
10,"MODELAGEM DE CUSTOS, PRECOS E LUCROS PARA TOMADA DE DECISAO"
10,"MECANIZACAO AGRICOLA (1102013)"
10,"MAQUINAS E IMPLEMENTOS AGRICOLAS"
10,"MANEJO DE FAUNA SILVESTRE"
10,"LABORATORIO DE MICROPROCESSADORES E MICROCONTROLADORES"
10,"INVENTARIO FLORESTAL"
10,"INTRODUCAO À ALGEBRA ABSTRATA"
10,"INSTALACOES ELETRICAS INDUSTRIAIS"
10,"HISTORIA DO DIREITO"
10,"HIGIENE E SAUDE PUBLICA"
10,"GESTAO DA INFORMACAO (1200493)"
10,"GERENCIAMENTO E MONITORACAO DE RESERVATORIOS"
10,"GERACAO E UTILIZACAO DE VAPOR"
10,"FUNDAMENTOS DE ADMINISTRACAO E EMPREENDEDORISMO"
10,"FUNDAMENTOS DE ADMINISTRACAO (1200450)"
10,"FISICA DO SOLO (1105725)"
10,"FISICA DO SOLO"
10,"FERRAMENTAS DE COMUNICACAO E MARCOS LEGAIS NOS CICLOS VITAIS II"
10,"FERRAMENTAS DE COMUNICACAO E MARCOS LEGAIS NOS CICLOS VITAIS I"
10,"ESTRUTURA PARA EDIFICACOES RURAIS (1200136)"
10,"ESTRADAS I"
10,"ESTAGIO CURRICULAR SUPERVISIONADO V - SEMINARIO DE DOCENCIA - TCC"
10,"ESTAGIO CURRICULAR SUPERVISIONADO III - GESTAO E DOCENCIA"
10,"ESTAGIO CURRICULAR SUPERVISIONADO III - ENSINO-APRENDIZAGEM DE MATEMATICA III"
10,"EPIDEMIOLOGIA"
10,"ENGENHARIA GENETICA (1200814)"
10,"ENGENHARIA DO GAS NATURAL (1200379)"
10,"ENGENHARIA DE RESERVATORIO I"
10,"ENGENHARIA DA QUALIDADE II (1200772)"
10,"ELABORACAO DE PROJETO DE PESQUISA"
10,"ECOTOXICOLOGIA"
10,"ECONOMIA FLORESTAL"
10,"DIREITOS HUMANOS FUNDAMENTAIS"
10,"DIREITO PENAL II"
10,"DIREITO DO TRABALHO I"
10,"DIREITO AGRARIO"
10,"DIREITO ADMINISTRATIVO II"
10,"CULTIVOS CONSORCIADOS"
10,"CONTABILIDADE E PLANEJAMENTO TRIBUTARIO"
10,"BANCO DE DADOS II"
10,"ANATOMIA DOS ANIMAIS DOMESTICOS I (1200080)"
10,"ANALISE DE CIRCUITOS ELETRICOS I"
10,"AMBIENCIAS EM INSTALACOES AGRICOLAS (1200451)"
9,"VIBRACOES MECANICAS"
9,"TEORIA DOS GRAFOS"
9,"TEORIA DAS ORGANIZACOES"
9,"TECNOLOGIA E DES. DE IMUNOBIOLOGICOS"
9,"SISTEMAS OPERACIONAIS  (1200276)"
9,"SISTEMAS INTELIGENTES (1206156)"
9,"SISTEMAS DE ENERGIA"
9,"REDES DE COMPUTADORES (1106509)"
9,"RECURSOS COMPUTACIONAIS NO ENSINO DE MATEMATICA"
9,"QUIMICA GERAL I"
9,"PSICOLOGIA: INDIVIDUO, TRABALHO E ORGANIZACOES"
9,"PSICOLOGIA (1200231)"
9,"PROPRIEDADES FISICAS DE PRODUTOS AGRICOLAS"
9,"PROGRAMACAO PARA INTERNET"
9,"PROCESSOS E REQUISITOS DE SOFTWARE"
9,"PRATICA DE ENSINO I - LABORATORIO DE ENSINO  APRENDIZAGEM DE MATEMATICA"
9,"PISCICULTURA"
9,"OPTICA E FISICA MODERNA"
9,"MOTORES E TRATORES AGRICOLAS"
9,"MOTORES DE COMBUSTAO"
9,"METODOS EM BIOTECNOLOGIA"
9,"MECANIZACAO AGRICOLA (1200148)"
9,"MECANISMOS E ELEMENTOS DE MAQUINAS"
9,"MECANICA DOS SOLOS I (1102012)"
9,"MATERIAIS E TECNICAS DE CONSTRUCAO (1200138)"
9,"MATEMATICA PARA GESTAO"
9,"MATEMATICA FINANCEIRA"
9,"MAQUINAS E MECANIZACAO AGRICOLA"
9,"MAQUINAS DE FLUXO"
9,"MANEJO E CONSERVACAO DE AREAS SILVESTRES"
9,"LABORATORIO DE PROCESSOS DE FABRICACAO"
9,"LABORATORIO DE CIRCUITOS ELETRICOS"
9,"INTRODUCAO A INDUSTRIA DO GAS NATURAL"
9,"INTRODUCAO A ADMINISTRACAO (1200218)"
9,"IMUNOLOGIA BASICA E APLICADA (1200675)"
9,"HISTORIA DO PENSAMENTO CONTABIL"
9,"GESTAO DE RESIDUOS, SUSTENTABILIDADE E CONVIVENCIA COM O SEMIARIDO"
9,"GEOMETRIA EUCLIDIANA II"
9,"GENOMICA E PROTEOMICA"
9,"FRUTICULTURA TROPICAL II"
9,"FRUTICULTURA  II (1200527)"
9,"ETICA E CIDADANIA"
9,"ESTRADAS II"
9,"ELETRONICA DE POTENCIA (1200368)"
9,"ELETRONICA DE POTENCIA"
9,"DRENAGEM AGRICOLA"
9,"DIREITO PROCESSUAL CIVIL IV"
9,"DIREITO INTERNACIONAL PRIVADO"
9,"DIREITO ADMINISTRATIVO (1200475)"
9,"DIDATICA I"
9,"CULTURAS POTENCIAIS PARA O SEMI-ARIDO II"
9,"CULTURAS POTENCIAIS PARA O SEMI-ARIDO I"
9,"CONTABILIDADE APLICADA AS ENTIDADES DE INTERESSE SOCIAL"
9,"CONFORTO AMBIENTAL E AMBIENCIA PARA EDIFICACOES AGRICOLAS"
9,"CITOLOGIA (1200081)"
9,"CIRCUITOS ELETRICOS I"
9,"CAPTACAO E UTILIZACAO DE ENERGIA SOLAR"
9,"CALCULO III"
9,"CADEIAS INTERORGANIZACIONAIS"
9,"AUDITORIA II"
9,"ARBORIZACAO E PAISAGISMO"
9,"ANATOMIA DOS ANIMAIS DOMESTICOS II (1200083)"
9,"ANALISE E EXPRESSAO TEXTUAIS"
9,"AGROSSILVICULTURA"
9,"AGROMETEOROLOGIA"
8,"TRATAMENTO DE RESIDUOS SOLIDOS, LIQUIDOS E GASOSOS"
8,"TRATAMENTO DE RESIDUOS"
8,"TOPICOS ESPECIAIS I"
8,"TOPICOS ESPECIAIS EM ENGENHARIA CIVIL NA AREA DE SANEAMENTO"
8,"TOPICOS ESPECIAIS EM ENGENHARIA CIVIL NA AREA DE GEOTECNIA"
8,"TOPICOS ESPECIAIS EM ENGENHARIA CIVIL NA AREA DE CONSTRUCOES"
8,"TEORIA DAS ORGANIZACOES (1200473)"
8,"TECNOLOGIA, INSPECAO E CONTROLE DE QUALIDADE DO PESCADO"
8,"TECNOLOGIA DOS PRODUTOS FLORESTAIS NAO MADEIREIROS"
8,"SOCIOLOGIA RURAL"
8,"SOCIOLOGIA DAS ORGANIZACOES E DA EMPRESA"
8,"SISTEMAS INTEGRADOS DE GESTAO (1200792)"
8,"SISTEMAS DE CONTROLE MULTIVARIAVEIS"
8,"SEMINARIOS"
8,"SEMINARIO INTEGRADOR  I (1200567)"
8,"REFRIGERACAO E AR CONDICIONADO"
8,"PROJETO DE ARQUITETURA I"
8,"PROG. E MANEJO DA IRRIGACAO"
8,"PRATICA DE ENSINO V - DIDATICA DA MATEMATICA"
8,"PRATICA DE ENSINO III  OBJETOS DIGITAIS DE EDUCACAO"
8,"POS-COLHEITA DE FRUTOS E HORTALICAS"
8,"POLITICAS, ESTRUTURA E GESTAO DA EDUCACAO"
8,"PLANEJAMENTO AMBIENTAL"
8,"PESQUISA II"
8,"PESQUISA I"
8,"ORGANIZACAO ESCOLAR E METODOS DE TRABALHO PEDAGOGICO I"
8,"ORGANIZACAO ESCOLAR E METODO DE TRABALHO PEDAGOGICO III"
8,"OFICINA DE LEITURA E PRODUCAO DE TEXTOS II"
8,"OFICINA DE LEITURA E PRODUCAO DE TEXTOS I (1200602)"
8,"OBRAS EM TERRA"
8,"MODELAGEM PROBALISTICA E SIMULACAO DE SISTEMAS DE PRODUCAP"
8,"MODELAGEM MULTICRITERIO DE APOIO A DECISAO"
8,"METODOS DE IRRIGACAO"
8,"MEDIDAS EL. E INSTRUMENTACAO"
8,"MECANICA GERAL II"
8,"MATERIAIS DE CONSTRUCAO MECANICA"
8,"MANEJO FLORESTAL"
8,"MANEJO E SUSTENTABILIDADE DE BACIAS HIDROGRAFICAS"
8,"LINGUA INGLESA II"
8,"INICIACAO À ESCRITA ACADEMICA"
8,"HIDRAULICA APLICADA"
8,"GESTAO DE TECNOLOGIA DE INFORMACAO"
8,"GESTAO DA INFOMACAO E GESTAO DOS SISTEMAS DE INFORMACAO"
8,"GESTAO DA APRENDIZAGEM ORGANIZACIONAL E DA INOVACAO"
8,"GESTAO AMBIENTAL E RESPONSABILIDADE SOCIAL"
8,"GESTAO AMBIENTAL"
8,"FUNDAMENTOS SOCIO-ANTROPOLOGICOS DA EDUCACAO"
8,"FUNDAMENTOS DE MODELAGEM ECONOMICO-FINANCEIRA"
8,"FUNDAMENTOS DE MARKETING"
8,"FUNDAMENTOS DE FILOSOFIA"
8,"FUNDAMENTOS DA EDUCACAO DE SURDOS"
8,"FUNDAMENTO DE GESTAO DE PESSOAS"
8,"ESTRUTURAS DO CONCRETO ARMADO I"
8,"ESTRUTURA DE CONCRETO ARMADO II"
8,"ESTETICA E HISTORIA DAS ARTES I"
8,"ESTATISTICA APLICADA À ADMINISTRACAO"
8,"ESTATISTICA APLICADA"
8,"ESTAGIO CURRICULAR SUPERVISIONADO II - EJA"
8,"ELETRONICA ANALOGICA"
8,"ELEMENTOS DE MAQUINA I"
8,"ECOLOGIA DE RESERVATORIOS"
8,"ECOLOGIA  DA  POLUICAO (1200733)"
8,"DIREITO PROCESSUAL CIVIL III"
8,"DIREITO PENAL I"
8,"DIREITO DO PETROLEO E GAS NATURAL"
8,"DESENVOLVIMENTO DE JOGOS"
8,"CORPORALIDADE E ESCRITA"
8,"CONTROLE QUIMICO DE DOENCAS DE PLANTAS"
8,"CONSTRUCOES RURAIS"
8,"CIRCUITOS ELETRICOS II"
8,"BIORREMEDIACAO"
8,"AVALIACAO DE RECURSOS PESQUEIROS (1200211)"
8,"ARMAZENAMENTO DE PRODUTOS AGRICOLAS"
8,"APRENDIZAGEM NO AMBIENTE VIRTUAL DE APRENDIZAGEM MOODLE"
8,"ANESTESIOLOGIA"
8,"ANALISE MACROECONOMICA"
8,"ANALISE E AVALIACAO DE ALIMENTOS"
8,"ANALISE DE CIRCUITOS ELETRICOS II"
8,"ANALISE COMBINATORIA E PROBABILIDADE"
8,"ADMINISTRACAO FINANCEIRA II"
8,"ADMINISTRACAO DA PRODUCAO E OPERACOES I"
7,"TRABALHO DE CONCLUSAO DE CURSO"
7,"TOPICOS ESPECIAIS EM MICROONDAS"
7,"TECNOLOGIA DAS EDIFICACOES II"
7,"SISTEMAS DE TRANSMISSAO DE DADOS"
7,"SISTEMAS DE CONTROLE II"
7,"SISTEMAS DE CONTROLE I"
7,"SEMINARIO DE PESQUISA I"
7,"SEMINARIO DE PESQUISA E EXTENSAO I"
7,"SEMINARIO DE INTRODUCAO AO CURSO DE ARQUITETURA E URBANISMO"
7,"SEMINARIO DE INTRODUCAO AO CURSO"
7,"SANEAMENTO RURAL"
7,"SALINIZACAO DE AREAS IRRIGADAS"
7,"REALIDADE BRASILEIRA I"
7,"QUIMICA DA MADEIRA"
7,"QUIMICA AMBIENTAL"
7,"PROGRAMACAO CONCORRENTE E DISTRIBUIDA"
7,"PROCESSAMENTO DIGITAL DE SINAIS"
7,"PROCESSAMENTO DE MATERIAIS POR PLASMA"
7,"PRINCIPIOS DE TELECOMUNICACOES"
7,"PRATICAS PEDAGOGICA I"
7,"POLITICA EDUCACIONAL I"
7,"PARADIGMAS DE PROGRAMACAO"
7,"ORGANIZACAO ESCOLAR E METODO DE TRABALHO PEDAGOGICO II"
7,"ORCAMENTO EMPRESARIAL (1200654)"
7,"OPERACOES AGROINDUSTRIAIS II (1200150)"
7,"MODELO E SIMULACAO DA PRODUCAO (1200796)"
7,"MODELAGEM DE SISTEMAS DINAMICOS"
7,"METODOS DE ORGANIZACAO E EDUCACAO COMUNITARIA I"
7,"METODOLOGIA DE PESQUISA E REDACAO CIENTIFICA"
7,"MECANICA DAS ESTRUTURAS I"
7,"MANEJO E CONSERVACAO DO SOLO"
7,"LOGISTICA E GESTAO NA REDE DE SUPRIMENTOS II"
7,"LOGISTICA E GESTAO DA CADEIA DE SUPRIMENTOS"
7,"LINGUA INGLESA III"
7,"LIBRAS - ESTUDOS INTERMEDIARIOS II"
7,"LIBRAS (1206096)"
7,"LEITURA E PRODUCAO DE TEXTOS EM LIBRAS"
7,"LABORATORIO DE QUIMICA APLICADA À ENGENHARIA"
7,"LABORATORIO DE MATEMATICA APLICADA"
7,"LABORATORIO DE INSTALACOES ELETRICAS"
7,"LAB. DE MED. EL. E INSTRUMENTACAO"
7,"INTRODUCAO AO ESTUDO DA HISTORIA"
7,"INTRODUCAO AO ESTUDO DA GEOGRAFIA"
7,"INDICADORES DE SUSTENTABILIDADE AMBIENTAL (1200452)"
7,"INDICADORES DE SUST. AMBIENTAL"
7,"GESTAO E OTIMIZACAO DA PRODUCAO (1200790)"
7,"GESTAO DE PROJETOS I"
7,"GESTAO DA CADEIA DE SUPRIMENTOS"
7,"GENETICA PARA BIOTECNOLOGIA (1200666)"
7,"GENETICA  E  EVOLUCAO (1200700)"
7,"GENESE, MORFOLOGIA E CLASSIFICACAO DE SOLOS"
7,"FUNDAMENTOS DE MODELAGEM COMPUTACIONAL"
7,"FUNDAMENTOS DE FILOSOFIA (1200754)"
7,"FRUTICULTURA TROPICAL I"
7,"FONETICA E FONOLOGIA DA LINGUA INGLESA I"
7,"EVAPOTRANSPIRACAO"
7,"ESTUDOS ORIENTADOS II"
7,"ESTUDOS ORIENTADOS I"
7,"ESTUDOS DE GENERO, RACA E ETNIA"
7,"ESTRUTURA E FUNCIONAMENTO DA EDUCACAO BASICA"
7,"ESCRITA DE SINAIS II"
7,"ESCRITA DE SINAIS I"
7,"ENG. DE SISTEMAS AGRICOLAS E AMBIENTAIS"
7,"EMPREENDEDORISMO"
7,"EDUCACAO INCLUSIVA"
7,"EDUCACAO DE JOVENS E ADULTOS"
7,"ECOLOGIA E BIODIVERSIDADE"
7,"DRENAGEM"
7,"DOENCAS INFECCIOSAS DOS ANIMAIS DOMESTICOS"
7,"DIREITO URBANISTICO"
7,"DIREITO PROCESSUAL PENAL II"
7,"DIREITO PROCESSUAL PENAL I"
7,"DIREITO PROCESSUAL CIVIL II"
7,"DIREITO PROCESSUAL CIVIL I"
7,"DIREITO INTERNACIONAL PUBLICO"
7,"DIREITO E BIOETICA"
7,"DIREITO DOS CONTRATOS"
7,"DIREITO DIGITAL"
7,"DIREITO DAS COISAS"
7,"DINAMICA DE GRUPO NAS ORGANIZACOES"
7,"CIRCUITOS ELETRONICOS I"
7,"AVALIACAO E PERICIAS RURAIS"
7,"ARBITRAGEM E MEDIACAO"
7,"APICULTURA E SERICICULTURA (1200061)"
7,"APICULTURA"
7,"ANTENAS"
7,"ANALISE MICROECONOMICA"
7,"ADMINISTRACAO FINANCEIRA"
7,"ADMINISTRACAO DA PRODUCAO E OPERACOES II"
6,"TRATAMENTO DE AGUA E ESGOTO"
6,"TOPICOS ESPECIAIS EM ENGENHARIA MECANICA NA AREA DE MATERIAIS E PROCESSOS DE FABRICACAO"
6,"TEORIA GERAL DA ADMINISTRACAO"
6,"TECNOLOGIAS DIGITAIS EM ESPACOS ESCOLARES"
6,"TECNOLOGIA AGROINDUSTRIAL"
6,"TECNICAS AVANCADAS DE MANIPULACAO EMBRIONARIA"
6,"SOFTWARE LIVRE"
6,"SOCIOLOGIA PARA O ENSINO MEDIO"
6,"SOCIOLOGIA E EDUCACAO"
6,"SOCIOLOGIA"
6,"SEMINARIO INTEGRADOR IV"
6,"REDES DE COMPUTADORES (1200279)"
6,"RECURSOS HIDRICOS"
6,"REALIDADE BRASILEIRA II"
6,"PROJETO DE INSTALACOES PREDIAIS"
6,"PRATICA PEDAGOGICA EM LIBRAS COMO L2"
6,"PRATICA DE ENSINO VI: ENSINO-APRENDIZAGEM DE COMPUTACAO II"
6,"PRATICA DE ENSINO VI- EDUCACAO ESPECIAL E INCLUSAO"
6,"PRATICA CONTABIL II"
6,"PRATICA CONTABIL I"
6,"POLUICAO E IMPACTO AMBIENTAL"
6,"POLUICAO AMBIENTAL"
6,"PLANEJAMENTO, PROGRAMACAO E CONTROLE DA PRODUCAO"
6,"PESQUISA III"
6,"PESQUISA E DESENVOLVIMENTO DE NOVOS PRODUTOS DA PESCA E AQÜICULTURA"
6,"ORNITOPATOLOGIA"
6,"ORGANIZACOES, TECNOLOGIA E SOCIEDADE"
6,"OPERACOES AGROINDUSTRIAIS I (1200144)"
6,"ONCOLOGIA"
6,"OLERICULTURA E PLANTAS MEDICINAIS"
6,"NUTRICAO AVICOLA"
6,"MOTORES E TRATORES AGRICOLAS (1200139)"
6,"MOBILE LEARNING"
6,"METODOS DE ORGANIZACAO E EDUCACAO COMUNITARIA III"
6,"METODOS DE ORGANIZACAO E EDUCACAO COMUNITARIA II"
6,"METODOS DE MELHORAMENTO DE PLANTAS"
6,"METODOLOGIA DO ENSINO DE HISTORIA"
6,"METODOLOGIA DO ENSINO DE GEOGRAFIA"
6,"MECANISMOS E ELEMENTOS DE MAQUINAS (1200135)"
6,"MATERIA ORGANICA DO SOLO"
6,"MATERIAIS ELETRICOS E MAGNETICOS"
6,"MATEMATICA APLICADA À COMPUTACAO I"
6,"MARKETING  I (1200466)"
6,"MAQUINAS E IMPLEMENTOS AGRICOLAS (1200140)"
6,"MANEJO INTEGRADO DE PRAGAS"
6,"LINGUA INGLESA V"
6,"LIBRAS - ESTUDOS AVANCADOS"
6,"LEITURA E PRODUCAO DE TEXTOS ACADEMICOS"
6,"LABORATORIO DE PROGRAMACAO"
6,"INTRODUCAO AO ESTUDO DA QUIMICA"
6,"INTRODUCAO A FISICA"
6,"INSTRUMENTACAO"
6,"INSTITUICOES DE DIREITO PÚBLICO"
6,"INSTITUICOES DE DIREITO PRIVADO"
6,"INOVACOES E ALTERNATIVAS EM REPRODUCAO ANIMAL ASSISTIDA"
6,"HISTORIA E CULTURA SURDAS"
6,"GESTAO EMPRESARIAL (1200210)"
6,"GESTAO DE RESIDUOS SOLIDOS"
6,"GESTAO DE PROJETOS  I"
6,"GESTAO DA QUALIDADE (1200502)"
6,"GESTAO DA INOVACAO"
6,"GERENCIA DE PROJETOS"
6,"FUNDAMENTOS DA MODELAGEM ECONOMICO-FINANCEIRA"
6,"FUNDAMENTOS DA MATEMATICA I"
6,"FISICO-QUIMICA DE POLIMEROS"
6,"FINANCAS CORPORATIVAS"
6,"ESTUDO E AVALIACAO DE IMPACTOS AMBIENTAIS"
6,"ESTRUTURAS PLANARES DE MICROONDAS"
6,"ESTRUTURA DE MADEIRA"
6,"ESTATISTICA EXPERIMENTAL II"
6,"ESTAGIO CURRICULAR SUPERVISIONADO IV - GESTAO E DOCENCIA"
6,"ESTAGIO CURRICULAR SUPERVISIONADO I - ENSINO-APRENDIZAGEM DE MATEMATICA I"
6,"ENGENHARIA DE SOFTWARES EDUCACIONAIS"
6,"ELEMENTOS DE MAQUINA II"
6,"DIREITO DO COMERCIO INTERNACIONAL"
6,"DIREITO DAS RELACOES DE CONSUMO"
6,"CUNICULTURA"
6,"CONTABILOMETRIA"
6,"CONTABILIDADE INTERMEDIARIA I (1200624)"
6,"CONTABILIDADE IMOBILIARIA"
6,"CONSERVACAO DA BIODIVERSIDADE"
6,"CONFORMACAO MECANICA"
6,"AVANCOS NO DIAGNOSTICO E TRATAMENTO DE ENFERMIDADES NUT. E METABOLICAS DE ANIMAIS DE PRODUCAO"
6,"AS CIENCIAS COGNITIVAS: AUTOPOIESE, ENACAO E EXPERIENCIA"
6,"ANATOMIA DOS ANIMAIS DOMESTICOS (1200054)"
6,"ANALISE DAS DEMONSTRACOES CONTABEIS"
6,"ALFABETIZACAO E LETRAMENTO NA EDUCACAO DO CAMPO"
6,"ADMINISTRACAO ESTRATEGICA EMPRESARIAL"
5,"TRATAMENTO DE AGUAS RESIDUARIAS"
5,"TOPICOS FUNDAMENTAIS DE MATEMATICA"
5,"TOPICOS ESPECIAIS - SISTEMAS DIGITAIS"
5,"TOPICOS ESPECIAIS EM SISTEMAS COMPUTACIONAIS I"
5,"TOPICOS ESPECIAIS EM MATERIAIS II"
5,"TOPICOS ESPECIAIS EM ENGENHARIA DE PETROLEO"
5,"TOPICOS EM ADMINISTRACAO (1200836)"
5,"TOPICOS AVANCADOS EM ENGENHARIA DA EPRODUCAO"
5,"TERMODINAMICA E MECANICA ESTATISTICA"
5,"TEORIA E PRATICA DE TRADUCAO"
